id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
836047980567538318,51m2 apartment in center with a modern design,503019853,Rustam,,Landstra§e,48.2093856292616,16.38685160925265,Entire home/apt,115,1,66,2025-03-02,5.16,37,336,62,
836049026530769749,Apartment in center with a modern design,503019853,Rustam,,Landstra§e,48.21134,16.3879,Entire home/apt,83,1,44,2025-03-01,1.89,37,0,10,
836053075647556194,Modern apartment in center with a balcony,503019853,Rustam,,Landstra§e,48.209188387635294,16.386767588554164,Entire home/apt,107,1,102,2025-03-03,4.25,37,2,64,
836053919613385519,51m2 bright apartment in center with modern design,503019853,Rustam,,Landstra§e,48.21083192539854,16.3884703601403,Entire home/apt,101,1,20,2025-02-05,0.83,37,326,11,
836055793566232550,Modern apartment in center with a balcony,503019853,Rustam,,Landstra§e,48.21131148462007,16.388252026219735,Entire home/apt,107,1,84,2025-03-02,3.51,37,332,46,
836057789569331819,Bright apartment in center with a modern design,503019853,Rustam,,Landstra§e,48.20995012371197,16.386277082215518,Entire home/apt,84,1,117,2025-02-14,4.90,37,332,54,
836058747512694147,"Contemporary Designed Apartment, Central Location",503019853,Rustam,,Landstra§e,48.209247340983865,16.388216079746236,Entire home/apt,84,1,55,2025-02-24,2.28,37,331,24,
836060707878018332,Modern apartment in center with a huge terrace,503019853,Rustam,,Landstra§e,48.20918,16.38669,Entire home/apt,119,1,135,2025-03-03,5.63,37,256,64,
836061575832072787,58m2 modern central apartment with a huge terrace,503019853,Rustam,,Landstra§e,48.211200235821345,16.38718388390023,Entire home/apt,105,1,55,2025-01-29,2.30,37,275,21,
836062365128265268,"42m2 Apartment, Central Location with Big Terrace",503019853,Rustam,,Landstra§e,48.20915,16.38698,Entire home/apt,105,1,77,2025-02-28,3.21,37,312,29,
836078001708176013,Modern & quiet apartment with balcony,4320959,Felix,,Favoriten,48.17546,16.35559,Entire home/apt,45,1,8,2025-03-01,2.35,1,0,8,
836099615103715121,"Loft2Be, Vienna City Loft for 8",107032606,Nicola,,Mariahilf,48.20001035746505,16.35705074043584,Entire home/apt,341,4,61,2025-03-01,2.60,4,57,28,
836729384368341873,Superior Apartment,436366702,Christian,,Favoriten,48.177,16.3832265,Entire home/apt,,1,2,2024-12-08,0.18,11,0,2,
836791609803278269,Orange Beauty,283986502,Linda,,Rudolfsheim-Fnfhaus,48.19793947764407,16.32656463439332,Entire home/apt,72,3,4,2024-07-28,0.16,5,96,2,
836801928828040501,"Blueground | Wieden, terrace & elev, nr Karlplatz",385064248,Blueground,,Wieden,48.1944919,16.3668243,Entire home/apt,278,30,0,,,384,357,0,
836828414640542347,Hobbyraum,155733995,Markus,,Brigittenau,48.22980749245338,16.37281811497652,Entire home/apt,,2,1,2024-04-23,0.09,4,0,1,
836854291861059409,Naturgespür in Wien,503210880,Neli,,Penzing,48.206413,16.2424056,Private room,83,3,9,2023-09-06,0.39,2,122,0,
837439311487406856,"Penthouse apartment,13 min from the city center",269981797,Irina,,Donaustadt,48.2490487,16.4475974,Entire home/apt,125,2,5,2023-12-03,0.25,1,29,0,
838006542163710717,Penthouse close to city center,25406119,Deniz,,Neubau,48.2067,16.33819,Entire home/apt,,3,7,2024-09-14,0.31,2,0,3,
838238630870550981,Apartment mit Wohnküche,4331202,Florian,,Favoriten,48.1626357,16.3822805,Entire home/apt,97,1,7,2025-01-03,0.33,66,0,5,
838250412679076770,Apartment mit Wohnküche,4331202,Florian,,Favoriten,48.1626357,16.3822805,Entire home/apt,79,1,7,2025-01-03,0.35,66,358,6,
838256888226782965,Apartment mit Terrasse Innenhof,4331202,Florian,,Favoriten,48.1626357,16.3822805,Entire home/apt,81,1,2,2023-09-09,0.10,66,364,0,
838265606913132097,Apartment mit Terrasse Innenhof,4331202,Florian,,Favoriten,48.1626357,16.3822805,Entire home/apt,79,1,1,2023-12-10,0.07,66,352,0,
838273149520658004,Apartment mit Balkon,4331202,Florian,,Favoriten,48.1626357,16.3822805,Entire home/apt,83,1,0,,,66,354,0,
838275302230497320,Apartment mit Balkon,4331202,Florian,,Favoriten,48.1626357,16.3822805,Entire home/apt,82,2,0,,,66,0,0,
838277943031792979,Apartment mit Balkon,4331202,Florian,,Favoriten,48.1626357,16.3822805,Entire home/apt,88,3,0,,,66,361,0,
838280657785789166,Apartment mit Balkon Innenhof,4331202,Florian,,Favoriten,48.1626357,16.3822805,Entire home/apt,81,1,2,2024-07-22,0.13,66,1,1,
838282481259379072,Apartment mit Balkon Innenhof,4331202,Florian,,Favoriten,48.1626357,16.3822805,Entire home/apt,85,2,0,,,66,1,0,
838284731307643138,Apartment mit Balkon Innenhof,4331202,Florian,,Favoriten,48.1626357,16.3822805,Entire home/apt,89,3,0,,,66,363,0,
838298446756048394,Apartment mit Balkon Innenhof,4331202,Florian,,Favoriten,48.1626357,16.3822805,Entire home/apt,86,1,1,2023-12-10,0.07,66,362,0,
845665308362309475,"Friendly Flat in Josefstadt, Vienna City Center",1903209,Anna,,Josefstadt,48.20777088495019,16.342868729410103,Entire home/apt,,3,30,2024-12-07,1.29,1,0,12,
845666003388998440,DM & S Apartment 4.1,504997811,Zeljko,,Meidling,48.1641784,16.3155445,Entire home/apt,84,1,33,2024-12-08,1.39,29,1,12,
845668104541391059,DM & S Apartment 4.2,504997811,Zeljko,,Meidling,48.1641784,16.3155445,Entire home/apt,84,1,17,2025-01-01,0.71,29,1,9,
845680209674215592,"Schönbrunn Apartment, home architect Wagner.",288328438,Julia,,Rudolfsheim-Fnfhaus,48.19118,16.33631,Entire home/apt,90,1,15,2024-08-25,0.64,17,347,8,
845685998221823177,DM & S Apartment 4.3,504997811,Zeljko,,Meidling,48.1641784,16.3155445,Entire home/apt,88,1,11,2024-02-25,0.47,29,359,0,
845688190055887373,DM & S Apartment 4.4,504997811,Zeljko,,Meidling,48.1641784,16.3155445,Entire home/apt,164,1,4,2024-10-20,0.17,29,319,1,
845692719438673441,DM & S Apartment 4.5,504997811,Zeljko,,Meidling,48.1641784,16.3155445,Entire home/apt,93,1,3,2024-06-24,0.13,29,1,1,
845696534052814237,DM & S Apartment 4.6,504997811,Zeljko,,Meidling,48.1641784,16.3155445,Entire home/apt,117,1,3,2023-08-14,0.14,29,305,0,
845698770386148159,DM & S Apartment 4.7,504997811,Zeljko,,Meidling,48.1641784,16.3155445,Entire home/apt,88,1,22,2024-11-17,0.92,29,359,7,
845700772431005124,DM & S Apartment 5.2,504997811,Zeljko,,Meidling,48.1641784,16.3155445,Entire home/apt,122,1,3,2024-04-21,0.13,29,1,1,
845703468329951295,DM & S Apartment 5.3,504997811,Zeljko,,Meidling,48.1641784,16.3155445,Entire home/apt,223,1,12,2025-01-01,0.52,29,1,4,
846055056560959086,Beautiful flat near Schönbrunn,16013247,Elisabeth,,Penzing,48.19495,16.29776,Entire home/apt,46,2,68,2025-03-01,2.83,3,118,39,
846061629443219443,cozy apartment with balcony,504840165,Christina,,Floridsdorf,48.256911643515856,16.409308163041967,Entire home/apt,56,1,42,2024-10-28,1.75,1,61,12,
846164539510167707,Loft Apartment|Rooftop Deck w/ Stunning City Views,265140657,Dominik,,Hernals,48.22226,16.31657,Entire home/apt,117,1,105,2025-02-20,4.42,9,313,45,
846376346319536967,3 STOPS away from the Center of Vienna! Room 1,288328438,Julia,,Leopoldstadt,48.222821145456166,16.399553306400776,Private room,1713,1,1,2023-03-30,0.04,17,351,0,
846438825708960974,Private Room and Bathroom in central Penthouse,21478566,Jan,,Leopoldstadt,48.2165828,16.3779617,Private room,86,3,106,2025-01-04,4.74,1,67,59,
846774460038706923,Luxus-Penthouse mit Blick über Wien,26102439,Lucia,,Leopoldstadt,48.22411,16.40289,Entire home/apt,212,5,27,2025-01-02,1.27,1,88,15,
846838050763381010,"Stunning, light-filled, 100m2, central, near metro",9252622,Tetjana,,Rudolfsheim-Fnfhaus,48.197572690749325,16.330581893222455,Entire home/apt,,2,68,2025-02-22,3.33,2,0,51,
846953276701526266,Zentral Studio Vienna sleeps 4,372758327,Andreas,,Landstra§e,48.19662007906199,16.40022228567262,Entire home/apt,52,2,35,2025-02-23,1.52,1,350,12,
847079878464693658,Deluxe Apartment,453292738,Street Living Hotel,,Leopoldstadt,48.2196682,16.3829177,Entire home/apt,206,1,3,2025-01-03,0.37,4,297,3,
847143230447829448,Monterooms Vienna 2,361277444,Milica,,Rudolfsheim-Fnfhaus,48.196879320314245,16.335062410337507,Private room,,2,3,2023-07-29,0.13,13,1,0,
847179229958834098,Monterooms Vienna 4,361277444,Milica,,Rudolfsheim-Fnfhaus,48.19619639237884,16.334382490694797,Private room,173,2,3,2024-08-11,0.14,13,180,1,
847189439834806371,Monterooms Vienna 5,361277444,Milica,,Rudolfsheim-Fnfhaus,48.19636213971542,16.335302540746742,Private room,121,2,1,2024-12-02,0.32,13,0,1,
847202505415018451,Chic & Central in Modern Area | HG24,106634851,Michael,,Landstra§e,48.20867250000001,16.3940658,Entire home/apt,93,2,157,2025-02-24,6.72,67,171,82,
847539133145581826,an der alten Donau,157289966,Nailia,,Floridsdorf,48.25735092421347,16.405413788360573,Entire home/apt,65,5,8,2025-01-03,0.38,2,72,5,
847561025414065702,Gemütliches Stilapartment im Herzen Wiens,502789530,Michael,,Leopoldstadt,48.2204074072147,16.38885278453117,Entire home/apt,85,2,14,2025-01-03,0.65,6,166,13,
847674832879527691,Family Apartment in Great Neighborhood,27775775,Rene,,Whring,48.226330264710725,16.33690788533245,Entire home/apt,43,1,91,2025-02-19,3.86,71,65,34,
847688692597902442,"Blueground | Favoriten, elev, nr metro U1",385064248,Blueground,,Favoriten,48.180771,16.378329,Entire home/apt,127,30,2,2025-01-21,0.13,384,365,1,
847695544146619471,Privatzimmer nähe Metro U1,428092753,Ethan,,Donaustadt,48.2479976,16.4507056,Private room,,3,40,2023-12-30,1.67,1,0,0,
848298877708928607,Space One Vienna - Simple Living in the Center,439074505,Travelnest,,Margareten,48.18426,16.35992,Entire home/apt,200,1,6,2024-12-27,0.28,3,361,2,
848298916129099892,Space One Vienna - Simple Living in the Center,439074505,Travelnest,,Margareten,48.18421101465567,16.35987848630979,Entire home/apt,89,1,17,2023-12-17,0.73,3,364,0,
848329431464113227,"Blueground | Rudolfsheim-Fünfhaus, sauna & roof",385064248,Blueground,,Rudolfsheim-Fnfhaus,48.1916926,16.332422,Entire home/apt,185,30,0,,,384,365,0,
848484303748737434,HM | Modern 1BR Vista at Danube,473779995,Merlinda,,Landstra§e,48.19494897955233,16.410292797267285,Entire home/apt,89,2,90,2025-01-08,3.91,72,181,45,
848612710121833689,Monte Apartment Vienna,361277444,Milica,,Favoriten,48.1754,16.37051,Entire home/apt,,2,3,2024-05-05,0.13,13,173,1,
849024627261270458,Connections are everything - 12 min to cathedral,27775775,Rene,,Penzing,48.19996,16.31004,Entire home/apt,52,1,118,2025-02-27,5.01,71,1,64,
849076346689324211,"Blueground | Landstraße, garden & elev, nr St Marx",385064248,Blueground,,Landstra§e,48.1847231,16.39922019999999,Entire home/apt,116,30,1,2024-07-09,0.13,384,1,1,
849076813599599743,"Blueground | Landstraße, garden & elev, nr St Marx",385064248,Blueground,,Landstra§e,48.1847231,16.39922019999999,Entire home/apt,162,30,2,2023-09-30,0.10,384,222,0,
849178998496873542,New Bright 1BR Apartment,505061023,Aras,,Meidling,48.18436577480362,16.32157903418865,Entire home/apt,,1,4,2024-09-08,0.20,8,33,3,
849183442875158719,Schönbrunn comfy Apt~1BR,505061023,Aras,,Meidling,48.18381505109279,16.323467722291802,Entire home/apt,71,1,5,2024-12-21,0.26,8,58,4,
849188846070712472,Schönbrunn Nice Apt~1BR,505061023,Aras,,Meidling,48.18317952609604,16.32366650927749,Entire home/apt,71,1,2,2024-12-26,0.26,8,58,2,
849192060350566510,Family&Friends 1Bedroom Apt~near Schönbrunn palace,505061023,Aras,,Meidling,48.184416405258546,16.32327721529606,Entire home/apt,71,1,6,2025-01-06,0.85,8,56,6,
849197768425979004,CozyEntire 1 Bedroom Apt~near Schönbrunn palace,505061023,Aras,,Meidling,48.1828727924341,16.321654203874914,Entire home/apt,71,1,14,2025-01-04,0.70,8,21,8,
849201910336726941,Newly Apartment~near Schönbrunn,505061023,Aras,,Meidling,48.18459,16.32354,Entire home/apt,67,1,5,2025-01-02,0.72,8,56,5,
849204619647810107,New rennovated 2Bedroom Apt~near Schönbrunn palace,505061023,Aras,,Meidling,48.18285,16.32362,Entire home/apt,105,1,8,2024-12-21,0.39,8,23,5,
849206288226348051,Amazing Schönbrunn Apt~1BR,505061023,Aras,,Meidling,48.184665000419095,16.323399570007986,Entire home/apt,71,1,7,2024-12-24,0.34,8,49,3,
849685918848388735,Schöne Wiener Wohnung bei Schönbrunn,171818316,Lisa-Marie,,Meidling,48.18300926648969,16.322334148486753,Entire home/apt,99,2,24,2025-03-02,1.03,1,137,8,
849769483125857173,"Stilvoll, neu, ruhig & zentral, 15 Min ins Zentrum",505919215,Anita,,Ottakring,48.2112434858203,16.33399317439037,Entire home/apt,,3,18,2024-04-20,0.80,1,0,4,
850389819616998622,"The Splash - Pool, Mall, Garage,15min city center",27775775,Rene,,Donaustadt,48.237070714591255,16.436825953423977,Entire home/apt,67,1,156,2025-02-16,6.60,71,281,70,
850790815010019260,Rooftop Loft,492978145,Goran,,Brigittenau,48.23097568451286,16.37365621534425,Entire home/apt,114,4,20,2024-12-28,0.88,1,79,10,
851290555643838961,The Hub Vienna - Pure Luxury close to Belvedere,27775775,Rene,,Wieden,48.18889167790212,16.374051270301134,Entire home/apt,120,1,141,2025-03-03,6.02,71,33,76,
851462113418548252,Deluxe Twin Zimmer B7,493008351,Ebubekir,,Landstra§e,48.21274266471214,16.388513291826968,Private room,47,1,5,2025-03-03,0.47,14,286,5,
851478176765456627,Deluxe Twin Zimmer B8,493008351,Ebubekir,,Landstra§e,48.21212444768356,16.387446627176093,Private room,59,1,13,2025-02-26,1.87,14,284,13,
851967679711663213,Modern Central City Rooms by Home2,416402573,Herbert,,Rudolfsheim-Fnfhaus,48.18994039799246,16.323941930982958,Private room,31,1,36,2025-02-11,1.52,2,318,21,
851980441379829441,"Blueground | Favoriten, elevator, nr bus 65A",385064248,Blueground,,Favoriten,48.1744524,16.3575536,Entire home/apt,,30,0,,,384,365,0,
851980814579311612,"Blueground | Favoriten, elevator, nr bus 65A",385064248,Blueground,,Favoriten,48.1744524,16.3575536,Entire home/apt,150,30,0,,,384,0,0,
851981123095864836,"Blueground | Josefstadt, balcony & elev nr Tram 2",385064248,Blueground,,Josefstadt,48.2082136,16.3491209,Entire home/apt,153,30,1,2023-05-01,0.04,384,66,0,
852622067887345186,Grand Viennese Residence,300246929,Christian,,Mariahilf,48.197623230357046,16.35579668645651,Entire home/apt,158,1,46,2025-01-26,1.94,25,333,13,
852709899139274631,Quiet room in quiet district K,141076697,Andriy,,Meidling,48.17844,16.34432,Private room,17,1,244,2025-02-21,10.37,36,68,189,
852717802318009328,Quiet Home-Office,391104676,Ewa,,Meidling,48.1801,16.33148,Entire home/apt,69,28,5,2024-07-31,0.24,1,143,2,
852866802422039352,Vienna Sunny Side Up Apartment 14,86735971,Olivia,,Hernals,48.214673398140114,16.334067073016353,Entire home/apt,117,1,11,2024-12-26,0.49,6,226,6,
852875743259391712,Vienna Sunny Side Up Apartment 19,86735971,Olivia,,Hernals,48.2146591,16.3340027,Entire home/apt,117,1,6,2024-09-25,0.32,6,189,5,
852947577371278302,Fabulous Viennese Apartment,141076697,Andriy,,Meidling,48.17854281372404,16.344273547894876,Entire home/apt,39,1,84,2025-01-18,3.57,36,98,20,
852948143272889511,Studio 1060 Wien,23987863,Lea,,Mariahilf,48.192926237389464,16.35183754565894,Entire home/apt,,2,4,2023-05-21,0.18,1,0,0,
857883991063272080,City Studio:Ground-Floor Apartment near Parliament,71074913,Albi,,Neubau,48.20530274561858,16.352011054833877,Entire home/apt,72,3,59,2025-02-16,2.60,18,54,38,
858319671110080493,Neu Renovierte altbau Wohnung,484208226,Peter,,Whring,48.22092825685646,16.33876034553833,Entire home/apt,96,1,51,2025-01-05,2.18,2,320,26,
858403942115107969,Luxuriös wohnen am mit Anbindung ans Zentrum,507633524,Gerhard,,Whring,48.22809,16.3283,Entire home/apt,,3,13,2024-05-13,0.56,3,0,2,
858431950509604193,Private Room and Bath in Vienna,248803387,Lana,,Hernals,48.21900240931248,16.33797321581156,Private room,34,1,116,2025-01-04,4.96,7,35,45,
858558097282622623,Central-new ; marvelous views,507757025,Esther,,Leopoldstadt,48.2204227,16.3700046,Entire home/apt,176,2,6,2024-09-08,0.30,1,75,3,
858672442798002329,Airconditioned Penthouse,189895939,Dmytro,,Rudolfsheim-Fnfhaus,48.193273,16.3286634,Entire home/apt,107,1,236,2025-02-18,10.09,11,275,114,
858747086040079114,Wohnen am Weinberg,507814639,Ingrid,,Dbling,48.2605277,16.3596573,Entire home/apt,119,3,14,2024-04-27,0.62,1,109,2,
858750087063102348,Vienna Apartment Mayer,503029979,Elena,,Brigittenau,48.2309,16.3868,Entire home/apt,86,2,22,2024-12-28,0.96,3,0,15,
858750323347687833,Vienna Charming and Cozy Getaway,398055780,Francesco,,Landstra§e,48.201258212982964,16.396713852882385,Entire home/apt,157,1,19,2023-07-20,0.82,1,360,0,
858817384839835771,Cosy & Stylish Apartment with Balcony,399668831,Aldin,,Brigittenau,48.24611,16.37147,Entire home/apt,68,2,90,2025-02-28,4.36,2,55,47,
859050470714207295,Penthouse Studio with a View of Schönbrunn Palace,12672968,Nikolai,,Rudolfsheim-Fnfhaus,48.1956071,16.3197916,Entire home/apt,67,30,37,2024-12-22,1.59,1,191,18,
859238320102096250,Sauberes & gemütliches Einzelzimmer,507900440,Yen-Huei,,Whring,48.22569,16.3405,Private room,45,2,76,2025-01-06,3.27,1,338,32,
859401514126197278,Luxury meets Retro | central | Parking | Netflix,22229400,Marko,,Meidling,48.1846322,16.3424127,Entire home/apt,,2,51,2024-12-26,2.20,18,0,21,
859527553404796024,Big space in the heart of Vienna,3279867,Fredy,,Leopoldstadt,48.219873205026445,16.378166149227326,Entire home/apt,,5,2,2023-08-15,0.10,1,0,0,
859922416131453102,"Charmantes, sonniges Studio",508028113,Hanna,,Meidling,48.18414313568629,16.34049666983205,Entire home/apt,50,2,109,2025-02-20,4.73,1,0,51,
860297490612201319,Newly renovated city center apt near metro (U3),206669946,Jenny,,Landstra§e,48.19924231629032,16.402291849078797,Entire home/apt,100,2,26,2024-12-23,1.14,2,119,15,
860568234865537327,Elegant Sunrise Suite,508152302,Therese,,Wieden,48.19429,16.3668,Entire home/apt,200,2,27,2024-12-16,1.21,1,304,12,
861415645635271886,Modern 1BR - 15 mins to city center,277972516,Cem,,Favoriten,48.17444509063365,16.356001100000007,Entire home/apt,71,2,34,2024-12-30,1.82,2,259,27,
861415693419164143,Decorous city view suite,141076697,Andriy,,Favoriten,48.18464804628086,16.38167008148056,Entire home/apt,61,1,100,2025-02-13,4.42,36,167,30,
861468755121730456,Stylish&Luxe in the heart of Vienna,22015698,Henry,,Margareten,48.19195798137137,16.35724150093757,Entire home/apt,,4,34,2025-03-02,1.73,1,305,26,
861654510221593124,Gemütliche Wohnung im 3. Bezirk mit Blick auf Wien,245584995,Boris,,Landstra§e,48.18444,16.41139,Entire home/apt,,1,23,2023-09-10,0.99,1,0,0,
861811861709942412,Bright & Spacious Apartment,35508371,Markus,,Penzing,48.1964920683796,16.280990981240944,Entire home/apt,72,2,175,2025-02-05,7.49,9,307,80,
861966310483333006,Top Loft 10 min to the Stephansplatz Vienna,471250685,Jana,,Leopoldstadt,48.21252421878744,16.384787327388185,Entire home/apt,94,1,189,2025-03-04,8.13,5,151,111,
862354202890016591,74living - Cozy Apartment #3,505723548,Franz,,Leopoldstadt,48.2241533,16.3833527,Entire home/apt,54,1,20,2024-08-30,0.86,11,128,3,
862786277039261233,Wohnung in Wien,508643014,Doris,,Neubau,48.2069541,16.3380742,Entire home/apt,112,1,19,2023-09-20,0.91,1,214,0,
862890371093664020,"Stylish Rooftop Haven with A/C, Steps from Centre",451388163,Morris,,Leopoldstadt,48.21582,16.38531,Entire home/apt,77,1,28,2025-02-24,1.23,7,158,12,
863029779792791278,Contemporary apartment with a balcony.,503019853,Rustam,,Landstra§e,48.19427695445168,16.38718256401477,Entire home/apt,63,1,127,2025-02-26,5.87,37,334,69,
863032105491677080,New apartment with a breathtaking design.,503019853,Rustam,,Landstra§e,48.19471,16.38638,Entire home/apt,87,1,69,2025-01-29,3.08,37,1,38,
863033226411125159,Modern apartment with a balcony near Belvedere,503019853,Rustam,,Landstra§e,48.19288867072996,16.38544735510642,Entire home/apt,70,1,101,2025-02-21,4.68,37,334,52,
863034162229821720,Aesthetic newly renovated apartment near Belvedere,503019853,Rustam,,Landstra§e,48.19289,16.38517,Entire home/apt,,1,92,2025-02-28,4.09,37,330,52,
863035119357478858,Spacious apartment with a balcony,503019853,Rustam,,Landstra§e,48.19257,16.38654,Entire home/apt,77,1,64,2025-02-27,2.84,37,329,29,
863104053459220371,schickes & gemütliches Studio,492230854,Clemens,,Ottakring,48.21609,16.30806,Entire home/apt,66,2,49,2025-01-12,2.14,2,74,13,
863463697777745713,Beautiful 1 Bedroom apartment,435063479,Bright,,Floridsdorf,48.262604143195894,16.440208807570457,Entire home/apt,91,2,1,2023-04-30,0.04,1,365,0,
863490066319111080,Studententraum am Naschmarkt,508795370,Markus,,Wieden,48.19566,16.36177,Entire home/apt,,3,2,2023-09-19,0.10,1,340,0,
863565497641310132,Gemütlich und tolle Lage!,508808423,Eva,,Leopoldstadt,48.2211253,16.3838566,Entire home/apt,90,3,25,2025-01-02,1.20,1,11,12,
863602088519028715,Schickes Appartement am grünen Stadtrand von Wien,508815451,Manuel,,Floridsdorf,48.2928280306968,16.41155092477523,Entire home/apt,,1,29,2024-10-06,1.47,7,0,12,
863610954494199399,"Quiet, bright & comfi apartment",7103015,Fariba,,Hernals,48.22001372155343,16.333809927084317,Entire home/apt,,3,4,2023-06-15,0.18,1,0,0,
863697093786618727,Snugly and Stylish Apartment near city center,235195974,Jonathan & Kimi,,Meidling,48.18395,16.3424,Entire home/apt,55,1,152,2025-03-02,6.73,38,186,83,
863710208720761306,Zeus Design Apartment near Schönbrunn Palace ※10,66040140,Sascha & Marina,,Penzing,48.19799582670523,16.30692609831262,Entire home/apt,64,1,9,2025-02-15,0.40,44,138,6,
863747317842755484,Zeus Design Apartment near Schönbrunn Palace ※34,66040140,Sascha & Marina,,Penzing,48.19933678329404,16.308420328682793,Entire home/apt,70,1,29,2025-02-23,1.29,44,129,23,
863769990005080277,GU3Büro 1,5874520,AdInfinitum Philip Bea Sophia,,Simmering,48.17436,16.39778,Entire home/apt,71,60,0,,,51,338,0,
863779460869229420,Schönbrunn in 10 min cozy&modern,189895939,Dmytro,,Rudolfsheim-Fnfhaus,48.193273,16.3286634,Entire home/apt,85,1,228,2025-02-25,9.81,11,235,122,
864128266559957709,Prater Paradise One Bedroom Apartment,235195974,Jonathan & Kimi,,Leopoldstadt,48.2187007,16.4115147,Entire home/apt,53,2,170,2025-02-25,7.49,38,142,86,
864270473685494900,Schönbrunner Loft mit 3 Balkonen inkl. Parkplatz,478154396,Philipp Stefan.,,Meidling,48.17956,16.32015,Entire home/apt,77,30,16,2024-12-30,0.76,1,257,13,
864339069274158583,Moderne ausgestattete Wohnung mit Küche,448805799,Drazen,,Favoriten,48.15692677363051,16.36644648796218,Entire home/apt,,2,3,2024-12-27,0.43,5,0,3,
864361212613257250,Top ausgestattete Wohnung mit Küche und Terrasse,448805799,Drazen,,Favoriten,48.15891271542232,16.367126440574644,Entire home/apt,,2,1,2024-08-11,0.14,5,0,1,
864364449162334409,Moderne ausgestatte Wohnung mit Whirlpool,448805799,Drazen,,Favoriten,48.15743,16.36823,Entire home/apt,,2,2,2024-08-10,0.25,5,0,2,
864366512296197982,Moderne ausgestattete Wohnung mit Küche und Balkon,448805799,Drazen,,Favoriten,48.15852,16.36849,Entire home/apt,,2,3,2024-08-10,0.13,5,0,1,
864369741039857957,"Voll ausgestattete Wohnung mit Terrasse, Whirlpool",448805799,Drazen,,Favoriten,48.15856201871082,16.368271424349132,Entire home/apt,,2,2,2025-01-06,0.09,5,0,1,
865033472881321529,The sunny side of Vienna,509100324,Stephanie,,Floridsdorf,48.252104304346595,16.41121650144619,Private room,45,1,23,2024-08-05,1.06,1,15,7,
865144151920467704,Self-Check-IN | 7th floor | 1 BR | free Gym,54741385,Peter,,Favoriten,48.182521020661746,16.38197316382715,Entire home/apt,55,1,48,2025-03-01,2.13,28,292,19,
865182738421181433,lovely appartment in rooftop oasis,11397232,Anna And Claudia,,Wieden,48.18995,16.36601,Private room,,1,2,2023-04-16,0.09,4,0,0,
865640749545746936,Roksox-Home Meidling Schönbrunn,424267568,Jochen,,Meidling,48.178756457253684,16.321517842327864,Entire home/apt,95,2,15,2024-11-24,0.66,6,312,5,
865662169808125611,Roksox-home Meidling Schönbrunn,424267568,Jochen,,Meidling,48.1797637795255,16.32257835602798,Entire home/apt,67,2,28,2024-11-12,1.23,6,293,5,
865670126769944093,Roksox-home Meidling Schönbrunn,424267568,Jochen,,Meidling,48.1786563,16.3215393,Entire home/apt,85,2,14,2024-12-28,0.62,6,0,5,
865684746192728790,Wohnung im 16ten,509218397,Gülcan,,Ottakring,48.21401078652831,16.315665980446706,Entire home/apt,50,1,0,,,1,1,0,
865699487348007676,Best choice near Schönbrunn,365561660,Illia,,Meidling,48.17900370956289,16.322561909232085,Entire home/apt,51,30,73,2025-02-12,3.25,1,75,15,
866313666901984530,Helles Designer-City-Loft (74m2),129203408,Evelyn,,Margareten,48.18958569999999,16.3575237,Entire home/apt,,3,46,2024-05-24,2.13,1,0,11,
866345361704504290,BOHO Dream Apartment | near Parking | ! Neu AC !,22229400,Marko,,Penzing,48.19585,16.31201,Entire home/apt,134,2,56,2025-03-03,2.50,18,0,23,
866402679425724219,Zeus Design Apartment near Schönbrunn Palace ※22,66040140,Sascha & Marina,,Penzing,48.19802,16.30859,Entire home/apt,58,1,2,2023-09-30,0.09,44,128,0,
866421157642037429,Sam wien Apartment,509366902,Sami,,Landstra§e,48.19881,16.40018,Entire home/apt,,30,0,,,2,0,0,
866448657469366044,Guest house with garden terrace - free parking,189775809,Katharina,,Hietzing,48.1665175,16.2632895,Entire home/apt,69,2,88,2025-01-02,3.82,1,0,34,
866461616348524859,Sam wien Apartment 2,509366902,Sami,,Landstra§e,48.19998039523862,16.400211028336802,Entire home/apt,,1,0,,,2,0,0,
866609230895442975,Modernes Apartment mit Garage,500194396,Antonina,,Meidling,48.18503,16.33836,Entire home/apt,91,3,0,,,1,364,0,
866681761638771186,Lovely designer Apartment • TOP Central,212584268,Smadar,,Leopoldstadt,48.2146057,16.3922056,Entire home/apt,86,3,16,2025-03-02,0.71,1,104,12,
866799243774200184,Central & Modern in Trendy Area | HG22,106634851,Michael,,Landstra§e,48.20867250000001,16.3940658,Entire home/apt,93,2,115,2025-02-21,4.99,67,154,65,
867404061797132069,Fabulous Viennese Apartment,141076697,Andriy,,Meidling,48.179,16.34421,Entire home/apt,29,1,66,2024-07-06,2.89,36,217,8,
867458703283916956,Quiet room in quiet district,141076697,Andriy,,Meidling,48.17812,16.34438,Private room,17,1,138,2025-02-19,6.03,36,0,89,
867740536364551150,Premium Apartment Maria Hilf 2 by Interhome,101614640,Daniel - Interhome Group,,Mariahilf,48.1928454,16.3527712,Entire home/apt,126,1,4,2025-01-02,0.18,12,346,2,
867740548384480519,Premium Apartment Maria Hilf 1 by Interhome,101614640,Daniel - Interhome Group,,Mariahilf,48.1928454,16.3527712,Entire home/apt,126,1,12,2025-01-04,0.53,12,355,7,
